Assignment: GS 540 HW2
Name: David Bacsik
63860076 63863810 267.85
63865024 63875958 623.64
63876553 63889517 1459.39
63889889 63892221 170.10
63892926 63893552 59.11
63894598 63897872 99.90
63898480 63916147 1347.07
63916749 63917619 77.98
63918320 63919674 48.62
63920780 63932835 1027.70
63934264 63946336 689.69
63946990 63963665 1237.92
63965048 63972521 872.70
63973100 64021409 3105.64
64022177 64023856 104.80
64025197 64030264 238.61
64031198 64045994 671.05
64046472 64058394 945.75
64059253 64062963 232.02
64066144 64077233 657.76
64078042 64086452 343.10
64087292 64092359 226.93
64092903 64096177 306.56
64099007 64129173 1533.66
64130344 64172319 2889.70
64172920 64187706 982.19
64188531 64192918 226.29
64193550 64230242 3211.89
64231702 64232090 34.63
64232504 64264983 2381.19
64266119 64281760 1257.10
64282822 64290685 442.71
64291263 64298011 603.94
64299918 64373505 6245.69
64374097 64380116 430.71
64380809 64466135 8885.14
64466643 64540897 7432.71
64541581 64557978 1752.02
64558612 64583621 2533.13
64584182 64592739 936.19
64597707 64598268 454.34
64598702 64761374 16819.63
64761836 64823901 6756.50
64824549 64830859 685.28
64831938 64849792 1958.99
64850726 64929766 8984.50
64930871 64943618 1585.22
64944180 64960379 1499.68
64962381 64964332 209.75
64964802 65029063 6328.11
65029853 65073170 4743.70
65074569 65082125 483.01
65082915 65121086 2696.77
65121635 65125232 408.92
65126982 65145329 1316.40
65145946 65151800 548.92
65152454 65175119 1688.39
65175463 65187035 954.14
65188747 65197063 704.29
65198253 65204124 461.33
65205527 65207225 210.37
65207786 65240548 2944.01
65242560 65269656 2054.31
65270428 65273791 279.73
65274093 65275629 138.61
65276155 65290130 1360.49
65291199 65292437 222.76
65292917 65294241 110.95
65294679 65300625 476.23
65301548 65313736 975.76
65314098 65315450 161.43
65315880 65362440 4038.79
65363005 65369843 541.72
65370283 65373097 283.55
65375271 65405178 2658.80
65405485 65438108 3521.83
65438737 65452413 1352.56
65452923 65462054 849.17
65462535 65466693 406.90
65467365 65502594 3844.20
65502968 65505355 279.72
65505776 65520866 1792.05
65521219 65533445 1348.52
65534106 65561486 2900.73
65561807 65573367 1331.73
65573997 65594880 2295.27
65595358 65626810 3370.60
65628112 65727312 10905.31
65727661 65774960 4686.60
65775373 65778777 344.04
65779228 65821218 3603.53
65822749 65828021 697.35
65828561 65855993 2451.38
65856711 65883227 2519.77
65883677 65928732 4344.02
65929313 65968874 3850.61
65969508 65973708 560.34
65974717 65977576 333.75
65978308 65989272 1035.86
65990924 65991745 105.50
65992621 65996345 288.40
65997252 65997724 41.41
65998230 66000976 197.11
66001586 66023410 2063.92
66024088 66031066 925.43
66032382 66067183 3761.87
66069690 66080614 1177.93
66081176 66097390 1658.87
66098447 66112093 1214.37
66112768 66165532 5799.68
66166115 66175714 1059.12
66176312 66186832 1144.39
66187781 66192245 173.92
66195926 66201048 499.99
66202683 66203819 110.85
66204262 66207780 380.19
66208200 66217109 826.92
66217622 66227523 1080.37
66227776 66243190 1302.35
66244554 66255036 1327.10
66255568 66262359 738.04
66263032 66286599 2150.43
66288587 66405002 14960.03
66406612 66452836 5338.89
66454205 66460611 689.78
66461258 66485073 2420.94
66485814 66507784 2639.26
66509227 66571290 7492.70
66572227 66596271 2981.37
66597971 66604394 1188.94
66605079 66648792 5135.41
66649243 66650353 139.29
66652561 66713448 8104.71
66714685 66734719 2410.40
66735605 66796128 6293.89
66796706 66830542 3771.71
66831131 66858882 3103.93
66859464 66860555 94.32
66861112 66883824 2369.49
66884439 66889712 465.32
66890287 66896645 554.65
66897775 66902062 400.46
66902748 66931118 2519.38
66931856 66932531 54.48
66934068 66939085 567.97
66939758 66942228 191.75
66943979 66954320 997.68
66955407 66960801 544.90
66961704 66974893 1298.21
66976530 66994669 2091.43
66996518 66997784 150.42
66998644 66999015 36.42
66999792 67016850 2012.45
67018450 67036811 1785.93
67037620 67042804 501.35
67043286 67087615 4038.95
67088133 67093476 495.69
67094098 67113168 1748.66
67114036 67120046 470.59
67121739 67134586 1170.43
67135142 67136872 155.68
67138027 67138960 84.68
67139568 67142073 151.86
67142996 67144362 149.51
67144882 67151084 453.44
67151978 67153940 135.62
67156436 67173804 1368.66
67174359 67176800 261.23
67178219 67186717 961.26
67187280 67191647 266.03
67193331 67206306 954.48
67207707 67210238 184.68
67211509 67213659 167.52
67214789 67218952 409.18
67219517 67223099 331.11
67223628 67240470 1434.85
67243332 67245780 95.57
67246839 67257822 561.29
67258386 67262382 270.18
67263219 67266344 258.18
67266943 67268619 124.07
67269845 67273193 249.93
67273770 67274812 92.51
67277019 67285148 466.29
67287454 67290637 271.81
67291418 67299170 424.93
67300170 67304898 136.91
67305487 67309266 228.01
67310477 67317600 569.30
67318726 67322804 486.52
67323781 67327180 310.52
67327980 67344352 932.24
67348858 67360000 983.61
67360575 67379035 1304.53
67379843 67389140 948.26
67389748 67398635 671.85
67399188 67533860 13798.07
67534451 67563814 2904.62
67564873 67578133 1189.91
67578715 67588348 811.80
67589114 67607892 2022.84
67609569 67611271 379.86
67612586 67637904 2230.62
67639148 67641931 248.98
67642767 67660968 1562.72
67662200 67674876 1172.31
67675832 67677735 135.40
67678428 67685914 762.94
67687787 67690992 279.23
67691834 67704546 1406.43
67705577 67721859 1461.68
67722328 67731356 791.22
67731935 67736815 507.84
67738388 67761393 1882.51
67762069 67766694 550.90
67767105 67792573 1954.21
67793400 67813426 1651.65
67814224 67842946 2312.26
67843468 67847674 332.19
67848193 67857842 579.89
67858996 67895541 2705.88
67895890 67907790 1169.73
67909079 67913222 391.19
67914718 67920101 329.18
67921752 67944198 1683.19
67944849 67950030 369.53
67951485 67952984 130.84
67954161 67964529 1099.49
67965547 67972721 508.59
67973235 67981936 405.60
67982405 67984082 122.46
67985026 68003910 1076.89
68005376 68030737 2058.04
68031787 68050203 1230.25
68050917 68054171 304.09
68055121 68059844 425.99
68060790 68064148 243.09
68065452 68082086 1317.85
68082824 68088194 330.14
68089030 68099023 579.29
68099725 68112099 1193.53
68112623 68142025 1961.43
68143022 68150025 450.35
68150546 68159116 401.60
68159582 68164914 373.46
68166013 68174465 708.47
68175156 68180026 167.91
68180969 68185654 453.75
68186804 68188347 152.28
68189549 68196471 579.23
68197361 68205645 589.43
68206615 68213834 418.85
68215151 68219456 399.54
68220139 68229706 552.14
68231300 68242697 988.75
68243124 68271990 2301.92
68272705 68280959 668.20
68282117 68290725 446.30
68291307 68292731 124.37
68293383 68295592 150.82
68296020 68297013 65.56
68297747 68298921 48.44
68299884 68323264 1756.25
68323690 68350025 2215.31
68350682 68351433 33.91
68353085 68367606 1060.74
68368447 68370239 78.94
68371408 68374659 156.44
68375148 68380416 421.86
68381095 68382366 99.84
68383745 68404991 1305.00
68405809 68437931 1985.18
68438866 68446158 518.47
68447256 68451090 183.05
68451586 68455043 378.53
68461111 68466469 261.12
68467125 68471462 326.80
68472352 68473855 106.30
68474982 68485008 543.79
68485835 68486487 39.71
68487476 68492115 250.17
68492944 68503816 373.66
68504543 68505871 68.65
68506445 68508412 111.08
68510429 68514679 201.53
68515084 68518549 174.19
68519447 68521242 98.54
68521749 68525000 169.93
68525651 68526886 61.61
68527625 68541001 822.16
68546779 68550993 376.53
68551656 68552580 61.61
68553298 68555517 144.11
68555990 68570902 781.79
68572255 68583329 728.95
68583982 68585637 166.75
68587093 68588084 47.86
68590332 68591895 114.31
68594041 68595240 34.71
68595839 68602864 502.15
68603417 68607017 141.79
68607668 68624047 1214.96
68625098 68630768 295.27
68631157 68634699 129.75
68635410 68641162 249.44
68642389 68644260 92.73
68644884 68646325 81.54
68646907 68648881 84.55
68649549 68655108 457.44
68655788 68660737 374.05
68661465 68673353 866.81
68674038 68684215 769.76
68685520 68688417 289.18
68689210 68696838 706.92
68698654 68703294 271.25
68703916 68706806 177.13
68707412 68709832 154.94
68711423 68718677 480.52
68720143 68725531 397.57
68726579 68736474 548.54
68737337 68743548 337.47
68745218 68746492 88.99
68747023 68762990 763.61
68766142 68776768 550.86
68777647 68781538 250.35
68782196 68792251 690.89
68792787 68794115 110.82
68795448 68807977 760.99
68809313 68813964 259.54
68815278 68819598 557.42
68820886 68830224 699.59
68830978 68842657 945.58
68843747 68846838 173.85
68848216 68854089 335.15
68855722 68860947 578.09
68862269 68865044 113.18
68867420 68873582 445.10
68874559 68877748 184.02
68878226 68885101 473.64
68887368 68899164 745.32
68899698 68903378 119.26
68904723 68908409 169.73
68909075 68926391 1082.34
68927451 68938403 655.23
68938907 68941159 158.65
68941604 68949797 471.87
68951058 68956987 543.07
68959113 68963373 168.53
68964474 68973455 420.29
68974056 68976998 215.45
68978204 68995228 1234.19
68996264 69011782 994.09
69012548 69014616 69.16
69015354 69020906 321.61
69021725 69036001 925.28
69036743 69041618 313.47
69042145 69046824 394.11
69047429 69061805 881.67
69062714 69069031 453.63
69069695 69071848 142.97
69072493 69078313 405.59
69079836 69084236 170.44
69085290 69088961 206.52
69089675 69116958 2075.43
69117685 69121650 256.34
69122286 69124125 148.93
69124789 69135929 566.66
69136870 69140175 187.60
69140879 69158674 1053.93
69159681 69161309 55.27
69162586 69165478 92.11
69166159 69170455 185.39
69172050 69177620 395.26
69179132 69197281 1372.86
69198130 69200812 173.15
69202067 69205646 248.55
69206266 69229585 929.81
69230379 69231948 128.12
69233293 69235322 146.86
69236386 69244823 630.47
69246482 69255842 833.91
69256516 69263528 364.82
69264453 69277153 944.92
69277739 69278367 42.98
69279454 69284474 327.74
69284917 69290660 418.79
69291349 69299661 668.36
69299984 69306571 530.75
69307745 69313822 423.44
69315079 69327087 895.34
69328216 69352161 1949.89
69352788 69354089 220.24
69355179 69357364 202.44
69358247 69389723 2187.76
69390898 69391708 82.96
69392247 69416696 1379.24
69417742 69443296 1957.18
69443946 69446380 269.12
69448851 69454858 350.30
69455554 69456337 42.54
69456868 69472881 1186.38
69473776 69484077 670.74
69484810 69496234 999.62
69496993 69518068 1864.42
69518560 69533607 975.83
69534583 69536974 121.59
69537846 69560950 2070.32
69562700 69572107 891.84
69572677 69577880 317.07
69579489 69580113 41.91
69583312 69595495 842.61
69596299 69603828 332.49
69607722 69623582 1390.49
69624118 69624907 52.43
69625810 69637678 794.36
69639997 69655368 1155.02
69656636 69680803 1639.04
69681599 69682328 80.07
69684213 69695401 643.76
69696156 69714224 1308.15
69714987 69744107 2249.89
69744969 69750219 443.17
69750741 69751396 53.36
69752154 69754055 207.50
69754953 69771068 1313.59
69772110 69780344 904.39
69781258 69802816 1998.01
69803431 69829094 2143.02
69829907 69852116 2223.05
69852466 69853254 67.06
69853854 69863988 735.54
69865233 69883223 1283.77
69884391 69901852 1243.28
69902928 69924203 1820.82
69924904 69957504 3029.50
69958162 69992227 3940.51
69992788 70005411 1156.13
70005983 70024061 1952.49
70024624 70066715 4376.84
70067234 70083294 1802.05
70084214 70115627 3667.22
70119074 70119617 34.26
70120436 70145972 2996.00
70146413 70150917 423.35
70151466 70232507 9602.90
70233244 70324128 12494.44
70324690 70364303 4699.63
70365093 70469335 11512.60
70470116 70482252 1292.44
70483039 70536201 6142.20
70536908 70541090 461.94
70542014 70558193 2116.88
70558806 70581006 2690.53
70581685 70587785 686.11
70589280 70601954 1534.19
70602815 70611301 955.38
70611845 70631710 2544.42
70632184 70636245 535.54
70637099 70725342 10599.40
70725628 70851733 14317.98
70852129 70857629 629.54
70858154 70886963 3372.87
70888262 70901670 1189.63
70902038 70906624 513.56
70907581 70907860 35.87
70908061 70928335 2517.93
70928775 71034691 11064.65
71035116 71055202 2196.81
71055839 71137303 8676.91
71138976 71160818 2342.82
71162558 71188053 3072.73
71189780 71221349 3428.52
71222276 71227920 586.15
71229187 71298652 6269.64
71299383 71306766 687.01
71308675 71327222 1759.05
71327850 71328327 52.67
71328837 71351133 1982.10
71351615 71369862 1391.32
71370957 71374299 260.16
71374787 71384767 681.07
71385336 71401321 1499.91
71402815 71407904 422.48
71408445 71451321 3499.49
71452276 71453190 105.24
71453689 71529376 8525.60
71530094 71608383 7859.27
71611129 71638882 2907.03
71641927 71665120 2320.77
71665844 71669654 193.20
71670283 71670740 54.03
71673437 71717318 5266.63
71717955 71722432 542.91
71723059 71753619 2819.78
71754398 71804147 5092.27
71804803 71805348 49.14
71806922 71862097 5412.32
71862565 71911330 5438.05
71913767 71917937 329.94
71920410 71948455 3193.70
71949274 71953923 818.17
71954516 71958851 484.68
71959452 71979508 2202.24
71982483 72109381 14141.70
72109967 72110299 37.36
72110792 72209335 10284.58
72210391 72245762 2929.51
72246510 72297989 5010.36
72298470 72306067 782.18
72306688 72321548 1563.06
72322745 72352689 2945.10
72353986 72357704 400.59
72358848 72426774 6721.92
72429611 72434133 448.04
72434570 72449856 1291.56
72451925 72462956 1225.58
72463624 72561869 11836.68
72562389 72625237 9062.90
72625733 72656583 3337.38
72657189 72664335 631.48
72664745 72732676 9171.24
72733879 72744398 987.64
72745887 72772293 2593.29
72773075 72783249 1295.89
72784164 72836323 5824.58
72836877 72838460 194.01
72839757 72843195 436.61
72843858 72847831 381.92
72849091 72854296 538.67
72858184 72868976 1084.16
72869805 72888843 2223.78
72890049 72903213 1565.67
72903599 72915543 1658.85
72916391 72916931 33.33
72917581 72918959 65.21
72920168 72931708 1237.09
72932642 72948037 1763.84
72948612 72967985 1422.32
72969218 72972548 342.97
72973152 72983483 1116.96
72984597 72996203 1144.01
72996914 72999194 238.15
72999832 73008289 709.57
73008970 73040187 3634.57
73040736 73042552 156.97
73043782 73054925 1251.26
73055339 73073081 2006.62
73073826 73083615 1036.75
73084395 73091670 799.46
73092971 73105407 887.12
73106677 73107747 65.90
73108236 73126976 1866.27
73128139 73138435 1009.80
73138825 73149431 1277.76
73150862 73158112 840.24
73158702 73178192 1523.30
73179476 73182325 276.45
73183575 73190555 358.45
73191019 73195029 285.01
73195553 73257257 7456.39
73258143 73266665 1089.24
73268354 73271969 457.48
73272335 73278724 496.70
73279508 73284817 539.34
73285510 73340682 5309.87
73341136 73401215 6125.90
73401955 73420096 2139.00
73420956 73458827 3640.91
73459456 73461591 276.65
73462008 73466478 411.85
73467201 73474087 878.51
73474444 73497634 2295.25
73501375 73510986 971.15
73513287 73520909 899.52
73522525 73542669 1651.28
73542984 73550977 623.33
73551453 73556253 390.26
73556869 73563345 651.37
73563755 73567988 166.28
73570974 73573064 218.06
73573814 73583836 1079.18
73586274 73595518 781.10
73596384 73600299 331.59
73601387 73609066 539.46
73611237 73709748 10415.56
73710314 73716831 630.53
73718036 73733533 1439.10
73734175 73749560 1409.86
73750278 73754090 244.36
73754824 73760800 476.01
73761691 73775081 1716.20
73775854 73780881 500.35
73781344 73798942 2007.44
73799782 73804963 511.26
73805423 73821028 1817.89
73821681 73827321 385.91
73827925 73837302 687.31
73838101 73838954 80.95
73841140 73850961 888.77
73851491 73852859 77.29
73853833 73856406 196.95
73857040 73858695 146.14
73860113 73873386 893.10
73875059 73883917 1029.02
73884229 73892308 675.30
73893402 73900515 511.06
73901377 73936889 3404.98
73937306 73952379 1827.43
73953652 73963471 872.12
73964588 73974920 1062.15
73975842 73996275 1838.31
73997500 74017385 1764.51
74018674 74022824 292.65
74023419 74027079 184.36
74027979 74058347 3946.33
74059153 74068289 1139.32
74068791 74070375 49.08
74071258 74072273 64.11
74073466 74109813 3802.87
74110861 74112721 181.22
74113902 74117429 290.27
74118669 74128371 840.24
74128935 74135927 415.22
74137664 74172373 4384.41
74173617 74178635 705.29
74179186 74235539 6462.57
74237159 74253759 1934.58
74254226 74261044 779.76
74262644 74266191 281.30
74268995 74279711 955.33
74280808 74290750 1371.48
74291186 74303384 1093.47
74304434 74349160 4590.36
74350245 74378150 2757.50
74382270 74448518 8057.86
74449560 74475721 2328.62
74476364 74482706 346.59
74483496 74496982 1009.72
74497759 74522041 1925.86
74525377 74533207 743.72
74534877 74536113 181.04
74536626 74558383 2589.61
74558661 74559806 164.19
74560723 74564836 625.94
74565874 74570133 443.80
74571025 74581102 917.67
74583075 74602258 2271.83
74602944 74623870 1981.37
74624430 74680546 6364.86
74681159 74706265 2481.89
74707362 74721950 1550.76
74723401 74726773 211.92
74727237 74732354 528.57
74734126 74801563 6362.70
74802562 74814192 1116.19
74814756 74846735 2756.54
74847470 74864212 1813.39
74866486 74883293 1725.99
74884154 74920971 3777.92
74921532 74931682 1171.39
74932645 74939389 706.74
74940058 74987574 4554.31
74987874 75053503 6532.88
75054051 75059513 430.04
75059938 75136345 7829.44
75137720 75154965 2050.64
75155339 75236016 9759.88
75236303 75242765 722.32
75243670 75276780 2853.49
75277861 75286215 757.36
75287137 75296558 1152.41
75297487 75330206 2604.67
75330856 75351777 2205.91
75353032 75368694 1445.04
75370291 75376098 364.66
75376717 75383739 451.03
75384437 75385593 39.74
75386790 75447362 4615.54
75448023 75455444 353.09
75457332 75461746 317.80
75462711 75463613 77.63
75464345 75475580 1266.91
75476093 75493683 1516.47
75495054 75518096 2251.45
75518959 75522134 433.96
75522846 75524291 180.87
75525355 75594489 6771.50
75595371 75625940 3525.11
75626366 75666424 4410.76
75666896 75710450 4894.94
75711558 75723069 1617.24
75723615 75762179 4804.77
75762480 75771469 903.68
75773729 75777151 347.58
75777960 75796154 1893.63
75796611 75881410 9697.59
75881937 75886542 461.35
75887138 75926554 4142.84
75927063 75931570 500.88
75932141 75953933 3074.46
75955816 75988299 3557.53
75988598 76052253 8233.83
76053008 76113554 7330.09
76114955 76122197 438.58
76125258 76127049 227.38
76128668 76136265 870.29
76137335 76164271 1996.19
76165593 76182553 1763.31
76183461 76197883 1317.30
76198967 76206588 734.44
76207105 76210065 220.97
76210689 76227311 1420.76
76228661 76250232 1869.83
76250852 76254629 335.44
76255194 76274367 1810.40
76275181 76298426 2191.28
76300528 76309793 1199.91
76310915 76322996 995.49
76323795 76337599 1368.51
76339142 76348721 1201.66
76349632 76352555 307.00
76353135 76354942 131.94
76356900 76374463 1695.35
76375297 76461069 9005.71
76462128 76468163 650.78
76468838 76480586 1759.94
76481207 76536266 5260.76
76537578 76539350 177.25
76539658 76582074 4684.01
76582620 76587467 388.04
76588097 76627546 4373.53
76628171 76638792 864.47
76639354 76707084 7132.69
76707609 76748144 4140.81
76748780 76756309 537.93
76756865 76776804 1669.68
76778860 76798002 2083.77
76798529 76830871 3183.99
76831266 76836072 513.29
76837544 76850761 1087.16
76851305 76919271 5643.26
76919742 76920354 38.45
76922373 76931799 664.51
76932595 76969747 3076.55
76970219 76993237 1534.68
76993759 76997405 215.90
76997881 76999789 201.60
77001369 77005335 394.11
77006254 77019853 1386.32
77021542 77057762 3514.58
77058228 77070359 968.94
77071535 77077040 402.49
77078682 77080348 71.26
77082385 77085835 108.52
77086914 77089241 87.09
77090924 77092596 140.36
77093983 77097497 283.25
77098262 77099643 63.19
77100312 77108650 434.49
77109055 77110436 126.94
77111992 77121252 671.40
77122014 77143167 1373.76
77143895 77145067 126.20
77148531 77150820 79.88
77151540 77178180 1422.46
77180288 77184061 371.88
77184426 77199064 1028.28
77199825 77204823 614.23
77205290 77215736 577.01
77216432 77240340 2124.77
77240938 77246604 434.62
77247002 77289241 3217.14
77289732 77358202 5675.56
77358822 77368162 819.90
77369190 77417801 3803.46
77418765 77435025 1300.22
77435608 77436186 79.81
77437158 77459066 1950.84
77460050 77462372 141.04
77494559 77495270 135.37
77529146 77546437 1344.60
77630735 77656778 2534.40
77657081 77673959 1432.65
77677242 77679858 203.28
77680487 77682998 94.43
77684318 77705362 2141.75
77706145 77707717 116.80
77708453 77714627 488.22
77716255 77721037 470.22
77722714 77726573 221.84
77727032 77741186 954.61
77741849 77751334 774.90
77752849 77757391 436.02
77758735 77763297 477.10
77769732 77770354 34.56
77773404 77774571 87.80
77775340 77776404 87.58
77778333 77783334 554.55
77785713 77786294 40.64
77790167 77805644 2023.95
77809633 77810646 41.86
77819077 77845840 1944.39
77846478 77867613 2041.45
77867840 77876859 1051.17
77877524 77887224 903.86
77888840 77895718 502.23
77896373 77903190 319.33
77904923 77914693 717.09
77916137 77951816 2654.72
77952497 77957394 384.75
77958952 77965075 503.49
77966434 77975188 742.16
77975653 77997087 1172.29
77997948 78009047 1688.24
78011749 78029503 1248.77
78030062 78038509 628.42
78039306 78074805 2609.09
78075791 78081207 443.34
78082635 78085601 166.69
78087056 78093403 582.14
78095446 78120260 2668.60
78121807 78131994 1211.77
78132554 78144388 1322.26
78145114 78180168 2770.33
78181163 78193737 830.71
78194965 78233592 3187.91
78235627 78248144 1160.02
78248882 78267329 1178.47
78267826 78287594 1917.57
78289450 78316207 2784.31
78316857 78346740 3045.39
78347312 78382170 4246.80
78382702 78388437 702.64
78389767 78411759 1945.96
78412269 78417596 245.54
78419634 78423464 346.66
78424321 78428226 420.80
78429420 78449204 1927.30
78452853 78461912 652.43
78463905 78465708 147.45
78466629 78502832 3879.64
78503259 78510991 768.27
78512086 78517856 657.78
78518521 78528143 1174.71
78528626 78531197 210.52
78531716 78534538 378.48
78535189 78564703 2779.08
78565199 78575317 1203.71
78576310 78688583 13353.99
78689987 78737679 5257.31
78738645 78746177 793.79
78746553 78852934 9933.46
78853456 78860731 472.59
78861419 78869906 610.31
78870595 78872161 153.22
78872785 78919189 4491.26
78919458 78936615 1301.86
78938624 78939638 65.05
78940351 78946586 252.01
78947244 78954906 746.91
78955640 78965286 601.24
78966485 78968026 106.49
78969065 78973200 263.48
78973995 78977416 276.51
78979680 78988567 726.72
78988977 78996325 571.69
78997039 79007989 772.66
79009848 79032481 1565.23
79033211 79036470 305.11
79036919 79040815 319.96
79041463 79064407 1837.44
79065404 79072569 273.41
79073041 79075473 136.99
79077575 79080491 78.75
79081047 79083236 124.19
79084019 79092582 333.14
79105457 79114320 773.72
79115052 79116356 56.54
79117641 79124854 415.69
79125405 79128260 272.38
79128716 79132910 101.57
79134556 79138998 178.31
79140630 79149450 944.21
79150232 79155014 249.46
79155865 79159657 348.80
79160183 79164233 148.57
79165222 79165861 43.26
79166935 79170528 102.43
79171474 79175439 246.41
79176381 79179036 167.69
79179814 79183179 354.65
79183916 79196180 884.72
79197480 79202600 403.62
79203249 79205778 234.97
79207262 79212369 345.94
79213682 79216208 196.35
79218454 79254473 2497.05
79255044 79268310 862.89
79269486 79280869 1024.79
79281485 79283531 106.45
79284251 79287494 150.21
79288068 79291472 205.09
79292105 79296322 199.44
79297646 79300747 203.19
79301285 79309860 413.79
79310206 79314387 203.10
79315950 79316303 38.40
79318167 79318624 45.51
79320496 79325738 507.32
79327031 79330598 280.34
79331069 79334613 356.19
79335099 79350875 1117.73
79351725 79353540 51.23
79354341 79356582 77.85
79357121 79360265 173.33
79362928 79366172 183.92
79368009 79368755 89.91
79375164 79379849 302.49
79380824 79381900 117.29
79382469 79384441 97.43
79385935 79387946 34.55
79389053 79393410 493.45
79393896 79396647 110.95
79398011 79399867 977.26
79400173 79401962 90.27
79404468 79405609 56.27
79406677 79408089 50.62
79413278 79415984 75.94
79416826 79418740 197.05
79431073 79435865 179.56
79436508 79444184 785.28
79444942 79448056 272.84
79448810 79450806 128.10
79451788 79454634 220.83
79456764 79457697 53.83
79459070 79465329 585.19
79466886 79479249 933.20
79482528 79484212 155.26
79487290 79494827 629.00
79496276 79502313 1639.80
79504582 79509016 253.89
79509561 79518823 790.28
79520137 79572653 6018.50
79573432 79577600 486.02
79577985 79584640 718.11
79586258 79603720 1600.81
79604392 79609779 352.04
79611415 79614938 365.56
79615720 79619376 258.65
79620810 79624739 285.22
79625848 79633333 583.20
79634613 79650282 1481.64
79651545 79660512 685.69
79661595 79666741 535.38
79667884 79669467 143.19
79670936 79678517 599.33
79679929 79682417 131.71
79683679 79706845 1751.35
79759081 79761198 268.36
79763770 79768570 265.01
79770996 79777557 593.25
79778799 79790543 840.58
79791925 79817992 2029.28
79819476 79825439 721.10
79829890 79848763 2208.53
79850481 79859601 992.07
79861011 79868686 731.20
79869824 79875476 599.74
79876364 79880321 365.12
79881891 79884520 139.48
79887014 79894312 559.12
79895781 79898929 260.82
79900325 79904094 217.66
79904516 79909902 527.37
79911265 79913236 158.71
79913880 79917249 263.30
79920165 79924593 440.84
79926370 79927940 217.59
79928846 79934999 624.11
79936145 79941019 501.45
79941705 79955691 953.41
79956002 79958196 199.32
79959189 79962791 230.83
79963394 79965473 218.64
79967194 79968777 43.41
79971691 79973452 51.55
79975333 79980258 264.76
79981719 79988023 417.43
79990243 79991440 79.72
79992577 79994804 261.57
79995905 80008780 1156.89
80010333 80019645 545.94
80020198 80022826 256.74
80024192 80025742 154.54
80026531 80035163 847.29
80037764 80039141 54.91
80040127 80041553 97.90
80042145 80042849 52.10
80043979 80049163 110.56
80052039 80052523 39.51
80053469 80054976 88.72
80057298 80059869 118.12
80061744 80072878 935.98
80073572 80076682 307.66
80077302 80105289 2497.97
80105879 80106197 41.78
80107007 80122316 1436.08
80122788 80145092 2523.51
80146116 80170186 2480.36
80172157 80173275 128.20
80173901 80175107 63.54
80176110 80177041 49.50
80177845 80183202 454.10
80184301 80185204 40.28
80191086 80191642 52.54
80191996 80194195 117.61
80196059 80196673 46.11
80198069 80199621 82.02
80200230 80211693 1003.31
80213177 80230534 2685.26
80231875 80237449 811.94
80238144 80250133 1436.26
80251607 80261918 684.84
80262840 80272481 706.67
80273499 80279242 469.92
80279757 80280793 57.55
80282675 80285672 249.54
80286200 80291206 288.97
80292343 80297525 334.34
80298499 80317175 1489.17
80318905 80326510 814.33
80327144 80328959 116.61
80330431 80331712 148.12
80335040 80340602 452.24
80341536 80343253 56.52
80343966 80346403 220.23
80347018 80355068 707.59
80355497 80356628 84.80
80357164 80369855 1131.78
80370624 80375883 257.77
80377100 80390669 1190.52
80392933 80398579 319.68
80399558 80404956 350.28
80405440 80408223 493.43
80409005 80416078 661.73
80417173 80428404 1646.59
80429716 80454669 2698.58
80456039 80463602 457.86
80464185 80464659 37.74
80465084 80476324 871.33
80478626 80514211 3838.10
80515118 80533731 1917.43
80534275 80564907 3414.59
80565955 80571837 567.70
80572393 80595846 2410.42
80596405 80605136 1027.19
80607409 80620766 1390.63
80622593 80636738 1934.34
80637491 80642730 351.91
80643360 80655415 1001.41
80657089 80661388 497.68
80662041 80666282 313.54
80667518 80673724 414.39
80675484 80692552 1725.53
80694022 80696796 190.06
80697566 80708447 1176.05
80710843 80738729 2829.77
80739413 80744516 391.50
80745071 80758714 1153.96
80759129 80761747 208.05
80762075 80766005 351.22
80766765 80814432 5040.10
80814987 80818744 361.07
80820129 80844307 1852.22
80844853 80883743 3473.56
80884016 80917972 3319.55
80919608 80921908 74.85
80923263 80952051 2743.43
80952507 80960449 621.91
80962834 80967551 420.92
80968275 80970337 175.35
80971709 80985862 1982.03
80986433 80991195 443.61
80992086 80996874 540.64
80997675 81008862 794.17
81011111 81024487 1055.35
81027298 81030276 213.23
81030948 81035725 324.38
81039510 81047540 454.76
81050693 81055204 265.65
81059297 81059623 43.18
81061060 81077999 1224.79
81078527 81081944 408.39
81083696 81087451 397.11
81088247 81100591 1211.90
81101614 81105013 346.68
81106758 81110095 279.12
81150737 81152879 517.10
81153451 81155316 211.61
81156249 81159427 352.33
81160740 81163181 254.03
81165176 81172192 1319.74
81172760 81187461 2580.94

Annotations:

Start: 38
End: 16672
Description: Overlaps exons 3, 4, 5, and 6 of protein coding gene DOC2B

Start: 18396
End: 20541
Description: Overlaps intron 2 of DOC2B

Start: 21995
End: 29807
Description: Overlaps exon 2 of DOC2B.

Read Start Histogram for Non-Elevated CN Segments:
0=6750443
1=1343595
2=322767
>=3=70839

Read Start Histogram for Elevated CN Segments:
0=34701028
1=24708637
2=9637522
>=3=3660348

Program: high_segments.py

'''Script to finds D-segments in a sequence which pass a certain threshold score.

To see usage:
    python wll.py --help

by David Bacsik'''

import os
import time
import argparse
import glob
import operator
import gzip
import numpy as np

def parseArgs():
